costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,countrycode,naics,sic,year,intan,ppegt,ppent,cogs,dvt,oibdp,sale,xad,xlr,xrd,xsga,csho,emp,mkvalt,naicsh,prcc_f,sich,isin,loc,xopr,cshoi,duplicate,valuePPP_exp,valuePPP_gdp,country_name,unitofmeasure,country,pop,avh,hc,rgdpna,rnna,gdppc,lngdppc,rel_gdppc,v_gdp,_merge,ind2d,nrind2,ind3d,nrind3,ind4d,nrind4,sale_cogs_ratio,theta_c,n,theta_CDs,theta_WI1_ct,theta_WI2_ct,theta_WI2_xt,theta_WI1_kt,theta_WI2_kt,theta_Wtime,theta_CM1_ct,theta_CM2_ct,theta_CM2_xt,theta_CM1_kt,theta_CM2_kt,theta_pass,countryind
I,USD,STD,INDL,C,1258.0,31may1983,CAPCO ENERGY INC,USA,211111.0,1311.0,1982,0.0,1.247,0.795,0.067,0.0,-0.406,0.126,,,,0.465,36.15,0.003,,,0.09399998,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.880597,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,14928.0,31dec1982,COHO RESOURCES LTD  -CL A,CAN,211111.0,1311.0,1982,0.0,57.163,56.094,1.628,0.124,1.233,3.48,,,,0.619,5.517,,,,4.84999943,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.1375921,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,7887.0,31jan1983,NEWPORT PETROLEUMS INC-COLO,USA,211111.0,1311.0,1982,0.0,4.203,3.769,0.203,0.0,-0.239,0.529,0.0,,,0.565,11.15,0.003,,,0.375,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.6059113,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,10942.0,30sep1982,US EXPLORATION CORP,USA,211111.0,1311.0,1982,0.0,2.523,2.392,0.026,0.0,-0.714,0.053,,,,0.741,29.7,0.005,,,0.18699998,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.0384614,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,8075.0,31dec1982,OCEAN DRILLING & EXPLORATION,USA,211111.0,1311.0,1982,0.0,1816.251,1104.556,333.339,51.597,558.328,979.571,,,,87.904,51.601,4.464,,,21.0,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.938663,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,4434.0,31dec1982,EQUITY OIL CO,USA,211111.0,1311.0,1982,0.001,49.713,32.363,7.06,2.355,10.309,23.886,0.002,,0.487,6.517,11.774,0.019,,,7.37499955,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,3.3832862,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,3539.0,31dec1982,MINNOVA INC,CAN,212299.0,1000.0,1982,0.0,66.181,20.77,61.196,0.0,-14.549,68.296,,,,21.649,12.97,0.577,,,17.0,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.1160207,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,4360.0,31dec1982,ENERGY PRODUCTION CO,USA,211111.0,1311.0,1982,0.0,0.979,0.886,0.073,0.0,-0.583,0.181,,,,0.691,18.0,0.003,,,0.031,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.4794521,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,7743.0,31dec1982,EMPIRE GOLD INC,USA,212221.0,1040.0,1982,0.045,49.732,21.254,38.468,0.0,-5.824,48.842,,,0.202,16.198,6.852,0.9,,,6.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.2696787,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,6366.0,31dec1982,KEE EXPLORATION INC,USA,211111.0,1311.0,1982,0.0,3.046,2.835,0.112,0.0,-0.028,0.535,,,0.0,0.451,38.333,0.007,,,0.12499999,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,4.7767859,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,15047.0,31dec1982,PRINCETON MINING,CAN,212234.0,1000.0,1982,0.0,263.807,188.714,64.409,3.962,20.98,96.875,,,,11.486,17.078,,,,,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,1.50406,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,5188.0,31dec1982,GLOBAL NATURAL RESOURCES INC,USA,211111.0,1311.0,1982,0.0,126.916,104.784,8.933,0.0,4.167,38.746,0.0,,0.0,25.646,24.271,0.145,,,8.12499905,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,4.3374004,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,2336.0,31dec1982,BOW VALLEY ENERGY INC,CAN,211111.0,1311.0,1982,0.0,1421.363,1184.581,262.923,9.396,123.793,441.211,,,,54.495,35.512,2.6,,,16.3999896,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.6780996,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,4718.0,30sep1982,FIRST MIDWEST FINANCIAL CORP,USA,211111.0,1311.0,1982,0.0,0.365,0.225,0.961,0.0,0.13,1.091,0.033,,,,29.82,0.01,,,0.062,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.1352757,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,1364.0,30apr1983,AMAREX INC,USA,211111.0,1311.0,1982,0.0,351.667,155.141,11.69,0.0,1.093,23.599,,,,10.816,8.767,0.097,,,1.125,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.018734,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,1461.0,31jul1982,AMERICAN FRONTIER EXPL INC,USA,211111.0,1311.0,1982,,0.217,0.17,0.521,0.0,-0.671,1.187,,,,1.337,25.216,0.01,,,0.18699995,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.278311,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,1710.0,31dec1982,AQUILA RESOURCES LTD,CAN,21222.0,1040.0,1982,0.0,7.927,7.62,0.252,0.0,-0.121,0.167,,,,0.036,3.875,,,,,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,0.66269839,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,2727.0,31dec1982,CAP LTD,USA,211111.0,1311.0,1982,0.0,4.819,2.844,0.413,0.0,0.987,1.96,,,0.0,0.56,6.003,0.004,,,0.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,4.7457628,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,2879.0,30jun1982,CENTURY GEOPHYSICAL CORP,USA,212.0,1000.0,1982,0.0,11.755,3.875,9.139,0.0,1.048,12.642,,,0.861,2.455,0.579,0.295,,,3.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,1.3833023,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,5896.0,30sep1982,IMPERIAL ENERGY CORP,USA,211111.0,1311.0,1982,,0.712,0.105,0.039,0.0,-0.062,0.091,,0.0,,0.114,23.327,0.0,,,0.031,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.3333333,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,7466.0,31jan1983,MITCHELL ENERGY & DEV CORP,USA,211111.0,1311.0,1982,0.0,1949.208,1567.534,620.99,11.499,296.167,961.713,,,,44.556,47.919,3.6,,,18.75,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.5486771,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,10730.0,31dec1982,TRICENTROL PLC,GBR,211111.0,1311.0,1982,0.0,547.693,418.739,85.269,10.679,77.178,167.139,,,0.0,4.692,42.224,0.248,,,5.25,,,,,,0.0,0.653135,0.515948,United Kingdom,National currency per US dollar,United Kingdom,56.292755,1616.49,3.0159516,1451346.3,6679065.0,23401.783,10.060568,1.3371582,294814.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.960138,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,72.0
I,USD,STD,INDL,C,8095.0,31dec1982,OGLEBAY NORTON CO,USA,212312.0,1400.0,1982,0.0,264.131,186.043,135.739,7.578,20.375,171.59,,,,15.476,3.509,2.466,,,24.0,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,2123.0,111.0,1.2641171,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,2445.0,31dec1982,BRUNSWICK MINING & SMLT CORP,CAN,212.0,1000.0,1982,0.0,342.701,195.358,228.607,5.15,46.374,274.981,,81.7,,,34.581,1.708,,,13.75,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,1.2028546,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,8507.0,31mar1983,PETRO SILVER INC,USA,211111.0,1311.0,1982,,1.512,1.209,0.684,0.0,-0.245,0.905,0.017,,,0.466,32.85,,,,0.031,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.3230994,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,5767.0,31dec1982,HUDSON BAY MINING & SMELTING,CAN,212234.0,1000.0,1982,0.0,376.414,246.41,256.55,3.031,-23.431,249.991,,,,16.872,10.231,3.01,,,,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,0.97443384,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,9998.0,31dec1982,STANDARD METALS CORP,USA,212.0,1000.0,1982,3.447,34.634,27.309,35.465,0.0,3.366,43.675,,,,4.844,3.02,0.555,,,11.125,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,212.0,23.0,1.2314959,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,1238.0,31dec1982,ALBERTA ENERGY CO LTD,CAN,211111.0,1311.0,1982,128.6,1112.6,983.6,175.9,16.0,189.6,380.4,,,,14.9,50.801,0.4,,,15.0,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.1625924,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,9980.0,31mar1983,FIAC INC,USA,21222.0,1040.0,1982,0.0,1.323,1.284,0.747,0.0,-0.351,0.396,,,,,7.722,0.012,,,6.12499963,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,0.53012049,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,9202.0,31dec1982,ROCKWELL DRILLING CO,USA,211111.0,1311.0,1982,0.0,6.08,4.454,1.644,0.0,-0.161,2.406,0.057,,,0.923,7.904,0.036,,,0.34399998,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.4635036,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,9138.0,31mar1983,RIDGEWAY EXCO INC,USA,211111.0,1311.0,1982,0.0,2.473,1.671,0.299,0.0,1.032,1.578,,,,0.247,33.923,0.001,,,0.09399998,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,5.2775922,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
A,CAD,STD,INDL,C,15055.0,31dec1982,CANADIAN NATURAL RESOURCES,CAN,2111.0,1311.0,1982,9.788,227.162,196.712,51.256,0.289,17.304,81.208,,,,12.648,10.157,,,,2.19999886,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.5843608,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,4376.0,31dec1982,ENERGY CAPITAL DEVELOPMENT,USA,211111.0,1311.0,1982,0.0,3.294,3.133,0.172,0.0,-1.01,0.486,,,,1.324,20.377,0.01,,,0.49999992,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.8255813,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,3906.0,30nov1982,DIABLO OIL CO,USA,211111.0,1311.0,1982,0.001,1.489,1.44,0.013,0.0,-0.431,0.032,,,,0.45,32.864,,,,0.062,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.4615386,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,11024.0,31oct1982,UNIVERSAL RESOURCES,USA,211111.0,1311.0,1982,0.0,274.875,196.078,19.439,1.803,35.692,58.117,0.0,,,2.986,8.831,0.201,,,6.75,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.9897115,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,1797.0,30jun1982,ASPEN EXPLORATION CORP -OLD,USA,211111.0,1311.0,1982,0.004,1.649,1.484,0.033,0.0,-0.874,0.098,,0.336,,0.939,17.507,0.009,,,0.12499993,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.969697,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,10174.0,31dec1982,SUNSHINE MINING & REFINING,USA,212222.0,1044.0,1982,0.0,121.655,107.074,17.472,0.0,-6.654,16.529,,,,5.711,22.743,0.601,,,13.125,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,0.94602793,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,6434.0,31dec1982,KIMBARK OIL & GAS-OLD,USA,211111.0,1311.0,1982,0.0,27.411,19.086,1.565,0.0,1.53,4.624,,,,1.529,4.753,0.037,,,5.5,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,2.9546325,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,153954.0,31dec1982,PRECAMBRIAN SHIELD RESOURCES,CAN,211111.0,1311.0,1982,0.0,161.316,158.905,2.362,0.0,5.658,9.268,,,,1.248,27.316,,,,6.25,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,3.9237933,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,2633.0,30apr1983,CALMAT CO,USA,212321.0,1400.0,1982,0.0,362.895,250.031,116.87,6.758,17.308,153.33,,,,19.152,8.448,1.1,,,20.99999809,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,212.0,24.0,2123.0,111.0,1.3119706,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,CAD,STD,INDL,C,2661.0,31dec1982,CAMPBELL RED LAKE MINES,CAN,21222.0,1040.0,1982,0.0,211.723,191.17,40.544,16.319,62.673,109.677,,,,6.46,47.994,0.427,,,,,,,,,0.0,1.214329,1.162604,Canada,National currency per US dollar,Canada,25.140164,1819.9,3.1255405,825188.25,3185758.3,29383.814,10.288199,1.6789664,388181.0,Matched (3),21,2.0,212.0,24.0,2122.0,110.0,2.7051351,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,21.0
I,USD,STD,INDL,C,7276.0,31dec1982,MESA INC,USA,211111.0,1311.0,1982,0.0,1519.539,1128.736,80.151,27.315,275.292,374.884,,,,19.44,66.812,0.917,,,11.7499993,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,4.6772218,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
I,USD,STD,INDL,C,11396.0,31dec1982,WESTERN CO OF NO AMER,USA,213112.0,1389.0,1982,0.0,1275.954,1024.755,427.802,11.728,200.399,676.53,,,7.774,48.329,43.935,5.368,,,8.875,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,213.0,25.0,2131.0,112.0,1.5814092,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
A,USD,STD,INDL,C,1380.0,31dec1982,HESS CORP,USA,2111.0,1311.0,1982,0.0,6073.672,3844.154,6848.75,91.961,950.929,8342.558,,,,542.88,82.05,8.887,,,25.0,,,,,,0.0,1.0,1.0,United States,National currency per US dollar,United States,234.583152,1809.88,3.363879,8050598.0,31041684.0,33518.695,10.419859,1.91523,3343789.0,Matched (3),21,2.0,211.0,23.0,2111.0,108.0,1.218114,0.75834715,1.0,3.0,0.67274183,0.57548809,0.22338182,0.38111371,0.34853277,3,0.67169726,0.57516772,0.22367975,0.3833499,0.34881583,3,144.0
