MSN,YYYYMM,Value,Column_Order,Description,Unit
D2RCOUS,200613,1.173,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200701,1.142,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200702,1.175,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200703,1.193,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200704,1.2,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200705,1.193,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200706,1.196,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200707,1.224,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200708,1.207,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200709,1.251,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200710,1.321,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200711,1.446,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200712,1.475,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200713,1.25,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200801,1.487,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200802,1.503,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200803,1.627,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200804,1.688,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200805,1.81,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200806,1.921,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200807,1.953,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200808,1.765,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200809,1.676,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200810,1.463,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200811,1.308,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200812,1.165,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200813,1.495,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200901,1.149,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200902,1.088,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200903,1.039,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200904,1.037,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200905,1.013,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200906,1.07,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200907,1.03,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200908,1.098,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200909,1.081,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200910,1.137,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200911,1.206,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200912,1.217,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,200913,1.112,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201001,1.275,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201002,1.226,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201003,1.267,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201004,1.278,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201005,1.248,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201006,1.203,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201007,1.185,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201008,1.19,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201009,1.209,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201010,1.278,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201011,1.337,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201012,1.409,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201013,1.283,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201101,1.476,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201102,1.54,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201103,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201104,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201105,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201106,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201107,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201108,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201109,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201110,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201111,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201112,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201113,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201201,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201202,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201203,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201204,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201205,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201206,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201207,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201208,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201209,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201210,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201211,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201212,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201213,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201301,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201302,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201303,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201304,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201305,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201306,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201307,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201308,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201309,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201310,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201311,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201312,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201313,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201401,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201402,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201403,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201404,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201405,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201406,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201407,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201408,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201409,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201410,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201411,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201412,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201413,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201501,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201502,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201503,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201504,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201505,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201506,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201507,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201508,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201509,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201510,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201511,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201512,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201513,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201601,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201602,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201603,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201604,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201605,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201606,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201607,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201608,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201609,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201610,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201611,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201612,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201613,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201701,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201702,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201703,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201704,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201705,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201706,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201707,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201708,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201709,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201710,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201711,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201712,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201713,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201801,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201802,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201803,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201804,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201805,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201806,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201807,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201808,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201809,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201810,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201811,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201812,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201813,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201901,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201902,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201903,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201904,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201905,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201906,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201907,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201908,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201909,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201910,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201911,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201912,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,201913,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,202001,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,202002,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,202003,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,202004,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCOUS,202005,Not Available,4,Cost of Residential Heating Oil,Dollars per Gallon
D2RCAUS,196013,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196113,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196213,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196313,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196413,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196513,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196613,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196713,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196813,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,196913,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197013,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197113,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197213,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197313,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197413,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197513,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197613,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197713,Not Available,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197813,5.419,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,197913,6.992,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198013,8.523,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198113,9.471,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198213,8.667,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198313,7.804,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198413,7.571,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198513,7.056,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198613,5.5,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198713,5.097,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198813,4.955,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,198913,5.233,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199013,5.864,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199113,5.394,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199213,4.8,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199313,4.546,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199413,4.301,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199501,4.169,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199502,4.176,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199503,4.124,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199504,4.054,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199505,4.093,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199506,4,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199507,3.877,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199508,3.806,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199509,3.873,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199510,3.941,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199511,4.051,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199512,4.279,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199513,4.102,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199601,4.418,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199602,4.464,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199603,4.589,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199604,4.682,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199605,4.503,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199606,4.187,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199607,4.037,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199608,4.038,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199609,4.318,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199610,4.673,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199611,4.792,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199612,4.887,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199613,4.545,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199701,4.89,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199702,4.748,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199703,4.579,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199704,4.465,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199705,4.341,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199706,4.152,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199707,3.967,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199708,3.897,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199709,3.967,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199710,4.118,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199711,4.201,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199712,4.193,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199713,4.421,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199801,4.127,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199802,4.079,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199803,3.983,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199804,3.891,5,Cost of Residential Heating Oil,Dollars per Million Btu
D2RCAUS,199805,3.76,5,Cost of Residential Heating Oil,Dollars per Million Btu
