location,country,sex,v4,age,v6,var,variant,time,v10,unitcode,unit,powercodecode,powercode,referenceperiodcode,referenceperiod,value,flagcodes,flags
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,82005.258,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,82324.422,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,82749.43,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,83118.273,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,83280.391,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,83185.43,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,82840.578,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,82503.133,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,82296.43,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,82135.602,B,Break
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,82921.281,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,83199.289,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,83523.672,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,83872.203,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,84233.773,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,84536.594,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,84909.422,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,85386.5,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,85848.68,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,86282.102,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,86723.703,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,87151.047,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,87541.773,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,87948.656,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,88481.203,,
USA,United States,TT,All persons,D199G5L2,Population (hist&proj) < 20,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,89013.383,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,5856.0122,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,6025.2778,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,6192.2139,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,6364.0142,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,6555.5459,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,6738.4561,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,6897.752,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,7072.8989,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,7226.5391,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,7392.1929,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,7542.1191,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,7671.6509,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,7769.9058,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,7844.9971,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,7936.0952,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,8014.1152,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,8081.8799,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,8159.146,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,8222.6367,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,8295.3213,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,8413.4111,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,8558.8613,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,8698.7598,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,8861.2686,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,9039.707,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,9265.4854,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,9470.6064,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,9691.0293,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,9914.0391,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,10153.8,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,10364.3,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,10548.06,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,10757.97,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,10979.38,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,11176.12,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,11392.29,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,11637.06,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,11894.79,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,12097.86,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,12333.02,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,12565.34,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,12810.55,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,13053.08,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,13306.61,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,13513,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,13735.31,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,13924.39,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,14063.22,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,14190.33,,
USA,United States,MA,Males,D199G5M1,Population (hist&proj) 65+,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,14300.51,,
